player.id,player.name,minutes_played,total_passes,accurate_passes,progressive_passes,final_third_passes,long_passes,accurate_progressive_passes,accurate_long_passes,passes_per90,pass_accuracy_rate,progressive_passes_per90,final_third_passes_per90,progressive_pass_accuracy,long_pass_accuracy,z_passes_per90,z_pass_accuracy_rate,z_progressive_passes_per90,z_final_third_passes_per90,z_progressive_pass_accuracy,z_long_pass_accuracy,CB_ball_passing_quality_z_score,CB_rank_for_ball_passing_quality,CB_rank_for_ball_passing_quality_z_score
501419,J. Todibo,1877.0,992,894,106,76,84,66,37,47.56526371870005,0.9012096774193549,5.082578582844966,3.64411294619073,0.6226415094339622,0.44047619047619047,-0.41236362453850395,0.06321992261522777,-1.072923578253671,-0.9201107066269909,-0.9248543111204957,-0.9647858827784647,-0.9223554155838002,72,-1.0826016563710648
504375,M. Lacroix,3117.0,1325,1124,248,141,191,157,103,38.25794032723773,0.8483018867924528,7.160731472569779,4.071222329162657,0.6330645161290323,0.5392670157068062,-1.1990702244784388,-1.4605952344275381,-0.13678254473826595,-0.760977016586517,-0.8065185026399209,0.06864327515649883,-1.1721066771274196,79,-1.3581729870836994
508021,Jorge Cuenca,360.0,159,132,25,8,15,12,4,39.75,0.8301886792452831,6.25,2.0,0.48,0.26666666666666666,-1.0729530646145147,-1.9822798460129676,-0.547037779664401,-1.5326792204585933,-2.5443100819530473,-2.782969194966124,-2.4871682434673716,88,-1.7124789837142298
518805,L. Woolfenden,1180.0,512,459,68,49,50,41,26,39.050847457627114,0.896484375,5.186440677966102,3.73728813559322,0.6029411764705882,0.52,-1.1320493156327267,-0.07287510919210238,-1.0261370451017955,-0.8853952161672252,-1.148518642993183,-0.13290475090082296,-0.9677607950793771,75,-1.2007036552479082
520300,N. Wood,784.0,444,418,25,25,11,16,2,50.96938775510204,0.9414414414414415,2.8698979591836737,2.8698979591836737,0.64,0.18181818181818182,-0.1246281786090965,1.221948553786819,-2.0696650288541045,-1.2085700397134953,-0.7277776829239412,-3.670550587715268,-1.1262675948990193,78,-1.3188056541247517
534563,C. Richards,1926.0,781,654,138,77,91,78,34,36.49532710280374,0.8373879641485276,6.448598130841121,3.5981308411214954,0.5652173913043478,0.37362637362637363,-1.3480560712661012,-1.7749308086510667,-0.4575757095832853,-0.9372428567206755,-1.5768091302962413,-1.664087156696795,-1.8915163473796406,85,-1.5943769848373863
545267,R. Drăgușin,1267.0,728,639,107,92,84,73,38,51.71270718232044,0.8777472527472527,7.600631412786109,6.5351223362273085,0.6822429906542056,0.4523809523809524,-0.06179869749396652,-0.612529299053165,0.06137822904965848,0.15703020977478993,-0.24817917570364048,-0.8402527792039673,-0.3978720365226764,58,-0.5314589949457954
549884,T. Harwood-Bellis,2838.0,1974,1779,314,263,202,235,119,62.600422832980975,0.9012158054711246,9.957716701902747,8.340380549682875,0.7484076433121019,0.5891089108910891,0.8584914224884449,0.0633964187051071,1.1231693366951587,0.829638708759557,0.5030097944437085,0.5900284103645153,0.8834623777070658,16,1.1219689893300127
557788,W. Fofana,870.0,546,503,68,43,29,39,13,56.48275862068966,0.9212454212454212,7.0344827586206895,4.448275862068965,0.5735294117647058,0.4482758620689655,0.34139250912730107,0.6402761512543019,-0.19365352961173288,-0.6204932847221624,-1.4824400398735336,-0.8831952287124146,-0.3231423032144683,56,-0.45272432902789983
558243,S. van den Berg,1572.0,716,661,54,42,39,33,20,40.99236641221374,0.9231843575418994,3.0916030534351147,2.404580152671756,0.6111111111111112,0.5128205128205128,-0.9679413641584196,0.6961201107563941,-1.9697940149867574,-1.3819395383570028,-1.055762699415307,-0.20800779182575116,-1.0236265520333239,76,-1.2400709882068561
563725,Morato,975.0,282,235,61,32,35,34,20,26.03076923076923,0.8333333333333334,5.630769230769231,2.953846153846154,0.5573770491803278,0.5714285714285714,-2.232578548580548,-1.8917096009460521,-0.8259813237888146,-1.1772923705227096,-1.6658231020947096,0.40507825654100454,-1.9370952718605898,86,-1.6337443177963342
568412,J. Gvardiol,988.0,920,870,136,160,43,120,25,83.80566801619433,0.9456521739130435,12.388663967611336,14.574898785425102,0.8823529411764706,0.5813953488372093,2.6508763689792127,1.3432232826396373,2.21823288904199,3.1525141407504678,2.023734627370145,0.5093385293010494,2.8735926773652936,1,1.7124789837142298
578325,W. Saliba,3039.0,2422,2309,199,234,101,160,69,71.72754195459034,0.9533443435177539,5.893385982230996,6.929911154985192,0.8040201005025126,0.6831683168316832,1.6299661579633797,1.5647680588496156,-0.7076809242621803,0.3041218074318502,1.1343962336687101,1.5739632287055931,1.1972777243167294,12,1.2794383211658038
583655,C. Okoli,1145.0,548,483,80,45,44,47,21,43.07423580786026,0.8813868613138686,6.288209606986899,3.537117903930131,0.5875,0.4772727272727273,-0.7919702148943393,-0.5077037027884844,-0.5298255807199481,-0.9599752391560846,-1.3238273763553665,-0.5798653808209275,-1.0790898085741305,77,-1.2794383211658038
590703,I. Zabarnyi,3116.0,1591,1381,331,288,297,255,176,45.95314505776636,0.8680075424261471,9.560333761232348,8.318356867779205,0.770392749244713,0.5925925925925926,-0.5486288360391866,-0.8930459873640955,0.9441611036532487,0.8214330595527378,0.7526139020854283,0.626470440673444,0.28910986364838037,33,0.45272432902789983
590781,J. van Hecke,2968.0,2014,1826,374,349,245,320,154,61.07142857142858,0.9066534260178749,11.340970350404312,10.58288409703504,0.8556149732620321,0.6285714285714286,0.7292523463071058,0.22000716561413014,1.7462806133123867,1.6651573806648714,1.720169721115281,1.0028371536985914,1.651686872074366,5,1.5550096518784384
590874,Toti,2530.0,1506,1339,213,146,144,141,70,53.573122529644266,0.8891102257636122,7.5770750988142295,5.1936758893280635,0.6619718309859155,0.4861111111111111,0.09545392722000552,-0.28526047330499066,0.05076686728870114,-0.3427699154329264,-0.4783242900995219,-0.487408985742892,-0.3512210597315502,57,-0.4920916619868476
594120,J. O'Brien,372.0,164,151,27,18,11,24,4,39.67741935483871,0.9207317073170732,6.53225806451613,4.354838709677419,0.8888888888888888,0.36363636363636365,-1.0790879833419182,0.6254805028039468,-0.4198896003650535,-0.655306378135093,2.097939382232445,-1.768590460395674,0.030996926965008654,44,0.019683666479473904
604320,J. Branthwaite,2525.0,1100,956,232,169,140,174,79,39.20792079207921,0.8690909090909091,8.26930693069307,6.023762376237624,0.75,0.5642857142857143,-1.1187726061330454,-0.8618435779488008,0.36259504207382504,-0.033493811977867854,0.5210883414085689,0.33035839439630643,-0.2481174872831674,54,-0.3739896631100042
619747,L. Colwill,3150.0,2292,2086,327,247,167,235,75,65.48571428571428,0.9101221640488656,9.342857142857143,7.057142857142857,0.7186544342507645,0.4491017964071856,1.1023722605280635,0.31991146183977226,0.8461948821602003,0.3515261751692138,0.1652118679749227,-0.8745553107274817,0.5360967089238176,26,0.7282956597405345
620468,J. Greaves,1846.0,854,772,129,81,66,87,30,41.63596966413868,0.9039812646370023,6.289274106175514,3.949079089924161,0.6744186046511628,0.45454545454545453,-0.9135404472958326,0.14304534267670618,-0.5293460580748464,-0.806485509605964,-0.33701199243512237,-0.8176103967358771,-0.5987891788090864,64,-0.7676629926994823
622200,J. Quansah,367.0,279,260,38,25,17,26,12,68.41961852861036,0.931899641577061,9.318801089918257,6.130790190735695,0.6842105263157895,0.7058823529411765,1.3503621212430548,0.9471319514201627,0.8353584040685943,0.00638293092938143,-0.22584109898168828,1.8115697792647387,1.0751815066609385,13,1.2400709882068561
